"ELAN FRUIT SRL","36566869","J26/1293/2016","ROONRC.J26/1293/2016","1048","Sat Singeorgiu de Mures, Comuna Singeorgiu de Mures, Str. AGRICULTORILOR Nr. 7, Judet Mures","4631","275573","1357249","190971","869371","295857","7360","754091","","","886091","1000","","17222163","17229047","16270128","958919","0","793242","0","21"
"ALEX-AGRO SRL","18366722","J13/347/2006","ROONRC.J13/347/2006","1048,2080","Sat Comana, Comuna Comana, Judet Constanta","2272919","2272919","1985337","1526723","400441","58173","","2818465","2818465","","1296574","80200","","1499519","1997078","1681257","315821","0","271187","0","2"
"ANDANI IMPEX SRL","12617574","J38/21/2000","ROONRC.J38/21/2000","1048,2074,2080","Municipiul Ramnicu Valcea, Str. TOAMNEI Nr. 40, Judet Valcea","","","10330","9284","","1046","","106029","106029","","-95699","200","","202636","202636","204160","0","1524","0","3550","1"
"CAFE-BAR SRL","403496","J40/2870/1991","ROONRC.J40/2870/1991","1048,2080,2112,2114","Bucuresti Sectorul 5, Str. BUZOENI Nr. 13, Bloc M 48, Etaj P","401831","401831","812956","650812","58736","103408","","651781","651781","","538262","1050","","91102","93602","178516","0","84914","0","84914",""
"EDERAMI NED SRL","36599122","J13/2395/2016","ROONRC.J13/2395/2016","1048","Municipiul Constanta, Str. BABA NOVAC Nr. 2A, Bloc L119a, Scara A, Etaj P, Apartament 4, Judet Constanta","4791","","6689","5799","","890","85","11380","","","-4606","200","","2745","6270","8057","0","1787","0","1876",""
"CHIRANI MAGAZIN SRL","345646","J40/2910/1991","ROONRC.J40/2910/1991","1048,2080","Bucuresti Sectorul 3, B-dul 1 DECEMBRIE 1918 Nr. 37","683094","683094","136955","","83959","52996","732727","476315","476315","","1076461","4490","","76138","125685","59677","66008","0","64751","0","1"
"LA MARIN CONSIGNATIE SRL","456741","J40/2930/1991","ROONRC.J40/2930/1991","1048,2080,2103,2110,2112,2114","Bucuresti Sectorul 6, Str. VINTILA MIHAILESCU Nr. 20, Bloc 64, Scara 2, Etaj 2, Apartament 68","0","0","0","0","0","0","0","42636","42636","0","-42636","200","0","12959","17459","27098","0","9639","0","9814","1"
"M.BY ROSSA SRL","36611404","J17/1450/2016","ROONRC.J17/1450/2016","1048","Municipiul Galati, B-dul DUNAREA Nr. 2, Bloc B3, Scara 4, Etaj 2, Apartament 65, Judet Galati","4776","0","64497","5044","0","59453","0","4374","0","0","60123","200","0","164569","164569","106577","57992","0","54838","0","1"
"BIDAVCOS SRL","36611374","J17/1449/2016","ROONRC.J17/1449/2016","1048","Municipiul Galati, Str. LAMINORISTILOR Nr. 5, Bloc T3, Etaj 3, Apartament 16, Judet Galati","1330","","810","","","810","","6","","","804","200","","1086","1086","448","638","0","604","0","0"
"NESSAI RR SRL","36612388","J30/878/2016","ROONRC.J30/878/2016","1048","Municipiul Satu Mare, Str. AUREL VLAICU Nr. 107/A, SPATIU COMERCIAL NR.2, Judet Satu Mare","4789","","48744","37782","","10962","","13529","","","35215","200","","174763","176654","141570","35084","0","31865","0","1"
"KIRAPRODCOM SRL","18432036","J13/575/2006","ROONRC.J13/575/2006","1074,2080,2120","Municipiul Constanta, Aleea NALBEI Nr. 17, Bloc L110, Scara B, Apartament 26, Judet Constanta","18020","18020","7114","","6356","758","","67776","67776","","-42642","200","","","0","","0","0","0","0",""
"INDEPENDENT CONSTRUCT & TRANS ERC SRL","36362494","J23/3074/2016","ROONRC.J23/3074/2016","1048","Sat Clinceni, Comuna Clinceni, Str. PRINCIPALA Nr. 196, Constructia I, Camera nr. 1, Judet Ilfov","4941","","18341","","","18341","","41","","","18300","200","","19125","19125","300","18825","0","18250","0",""
"ELLIS PRESTYLE SRL","15418053","J13/1470/2003","ROONRC.J13/1470/2003","1048,2080","Municipiul Constanta, Str. UNIRII Nr. 68, Bloc C1, Scara C, Apartament 37, Judet Constanta","","","4155","3284","","871","","6174","6174","","-2019","200","","52793","52793","54483","0","1690","0","2219","3"
"FEEL GOOD FOOD SRL","36369328","J40/10167/2016","ROONRC.J40/10167/2016","1048","Bucuresti Sectorul 2, B-dul DIMITRIE POMPEI Nr. 9-9A, IRIDE BUSINESS PARK, CLADIREA 1a SI 1b, BIROUL NR. 3","5610","1915579","1324043","298240","618016","407787","596","3862891","0","0","-622673","200","0","2192687","2199771","2791399","0","591628","0","613566","41"
"SATURN SA","409081","J40/1091/1991","ROONRC.J40/1091/1991","1048,2080","Bucuresti Sectorul 5, Str. Zetarilor Nr. 29-31","1560190","1560190","442226","","378863","63363","2583","6433348","6433348","","-4428349","2072550","","540677","541023","701488","0","160465","0","160465","9"
"MYCRONIC DESIGN SRL","15450720","J13/1625/2003","ROONRC.J13/1625/2003","1048,2080,2127","Municipiul Constanta, Str. BREST Nr. 2, LOT D32, CONSTRUCTIA C1, PARTER, Judet Constanta","60158","60158","22742","","22441","301","","43851","43851","","39049","200","","33457","52108","68526","0","16418","0","17981","1"
"SMART EVO TEL SRL","36369255","J40/10177/2016","ROONRC.J40/10177/2016","1048","Bucuresti Sectorul 2, Str. ARH. PETRE ANTONESCU Nr. 11, Bloc 11, Scara A, Apartament 9","4791","2997","115912","83036","28140","4736","354","102488","","","16775","200","","112016","116564","93912","22652","0","20851","0","1"
"PERFECT-DENT SRL","15433630","J13/1570/2003","ROONRC.J13/1570/2003","1048,2080","Municipiul Constanta, Str. CPT. DOBRILA EUGENIU Nr. 21, Bloc X6, Scara E, Etaj P, Apartament 84, Judet Constanta","403268","403268","48491","3385","15656","29450","","327702","327702","","124057","400","","316714","316765","179833","136932","0","133764","0","4"
"CORONIS SRL","380368","J40/1407/1991","ROONRC.J40/1407/1991","1048,2080","Bucuresti Sectorul 4, Sos. GIURGIULUI Nr. 131, Scara 3, Etaj 3, Apartament 82","162525","162525","108511","97335","7237","3939","","100663","100663","","170373","17300","","18433","18433","18310","123","0","0","430","1"
"CASIMA SRL","12953361","J38/112/2000","ROONRC.J38/112/2000","1049,1052,2069,2080,2110","Municipiul Ramnicu Valcea, Str. CALEA LUI TRAIAN Nr. 135, Bloc N.2, Scara B, Etaj 4, Apartament 10, Judet Valcea","","","","","","","","61477","61477","","-61477","600","","","0","","0","0","0","0",""
"M&G DIAGNOSTIC SERVICE SRL","36369891","J40/10181/2016","ROONRC.J40/10181/2016","1048","Bucuresti Sectorul 2, Sos. COLENTINA Nr. 438","4520","","64119","54609","410","9100","","42257","","","21862","200","","141849","141849","152943","0","11094","0","12512","2"
"K.M.G. LINE SRL","14569929","J35/516/2002","ROONRC.J35/516/2002","1048,2080","Sat Manastiur, Comuna Manastiur Nr. 15, Judet Timis","","","8455","202","7193","1060","","53000","53000","","-44545","200","","","0","850","0","850","0","850",""
"EDCOM VICTORIA SRL","2793760","J40/1621/1991","ROONRC.J40/1621/1991","1048,2080,2110","Bucuresti Sectorul 5, Str. ION BAIULESCU Nr. 63 A","","","117500","","117500","","","499","499","","117001","223","","","0","","0","0","0","0",""
"PICOLO SRL","7289","J40/1623/1991","ROONRC.J40/1623/1991","1048,2080,2114","Bucuresti Sectorul 2, Str. PRECUPETII VECHI Nr. 75","2147","2147","238498","161260","11599","65639","","249034","249034","","-8389","200","","102418","102418","114766","0","12348","0","13372","2"
"WIRA GRUP SA","2095","J40/1625/1991","ROONRC.J40/1625/1991","1048,2070,2080","Bucuresti Sectorul 2, Sos. MIHAI BRAVU Nr. 136, Bloc D20","567088","567088","25468","","14468","11000","","126216","126216","","466340","126000","","186212","196890","195716","1174","0","0","795","3"
"MONDO-CARP PRODIMPORT-EXPORT SRL","332654","J40/3528/1991","ROONRC.J40/3528/1991","1048,2080","Bucuresti Sectorul 3, Str. VLAICU VODA Nr. 5, Bloc C9, Scara 3, Etaj 4, Apartament 82","859801","859801","336018","106511","158212","71295","1080","106024","106024","0","1085622","10200","0","719137","759693","700814","58879","0","51575","0","8"
"HELIOS MEDICAL IMPEX SRL","340738","J40/1556/1991","ROONRC.J40/1556/1991","1048,2080","Bucuresti Sectorul 6, B-dul IULIU MANIU Nr. 6, Cladirea 34, biroul nr.8.","10162543","10162543","1757320","0","1745963","11357","2697770","12564071","12564071","0","2022783","2000","0","585048","599840","650161","0","50321","0","66631","1"
"BURI COMPANY SRL","15399873","J13/1399/2003","ROONRC.J13/1399/2003","1048","Municipiul Constanta, Str. TH.SPERANTA Nr. 127, Judet Constanta","32844","32844","106714","","65972","40742","","88080","88080","","51478","200","","576348","576348","519992","56356","0","50492","0","4"
"GAMMA INFOCONT SRL","3414","J40/1558/1991","ROONRC.J40/1558/1991","1048,2080","Bucuresti Sectorul 2, Str. ROVINE Nr. 2, Bloc 57B, Scara A, Etaj 6, Apartament 24","1354","1354","144494","0","0","144494","273","71854","71854","0","74267","2000","0","106552","106552","33620","72932","0","71867","0","1"
"AGRO TRIO PREST SRL","14961557","J13/2280/2002","ROONRC.J13/2280/2002","1048,2080","Municipiul Constanta, Str. HORIA GRIGORESCU Nr. 9, Judet Constanta","123199","123199","398280","69162","237758","91360","","110858","110858","","410621","90200","","2724490","3507350","3380253","127097","0","102812","0","8"
"PRODUCTION COMERCIALIZARE SURAJMAR S.R.L.","36382890","J28/561/2016","ROONRC.J28/561/2016","1048","Sat Izbiceni, Comuna Izbiceni, Str. LOCOTENENT PETRE MUSUROI Nr. 7, Judet Olt","3832","248143","1431325","218368","961946","251011","","932002","","","747466","200","","2558021","2558021","1775759","782262","","756682","",""
"BLISS CONFORT SRL","341679","J40/2376/1991","ROONRC.J40/2376/1991","1048,2080","Bucuresti Sectorul 3, Str. SAPTE DRUMURI Nr. 4C","305157","305157","639916","145810","86568","407538","","666024","666024","","279049","300000","","654178","835578","735777","99801","0","79695","0","6"
"IMPERIAL ROBERTO DIAS SRL","36382955","J28/563/2016","ROONRC.J28/563/2016","1048","Sat Plaviceni, Comuna Scarisoara, Str. MARGARITARULUI Nr. 2, Judet Olt","4711","","131192","130571","","621","","140838","","","-9646","","","128828","128828","134982","0","6154","0","7425",""
"GREEN GLOBE GARDEN SRL","15096098","J35/2088/2002","ROONRC.J35/2088/2002","1048,2080","Municipiul Timisoara, Str. STEAUA, Bloc 25, Apartament 19, Judet Timis","60373","60373","123023","21070","67484","34469","","480468","480468","","-297072","10000","","134295","134295","131395","2900","0","1557","0","3"
"HONG XIN WAN 2018 SRL","36382920","J28/562/2016","ROONRC.J28/562/2016","1048","Municipiul Slatina, Str. SG. MAJ. DOROBANTU CONSTANTIN Nr. 9, Judet Olt","4771","375","164440","160283","157","4000","","195858","","","-31043","200","","171906","171906","223087","0","51181","0","52900","3"
"MARTINI TOURISTIC SRL","14004304","J13/1390/2001","ROONRC.J13/1390/2001","1048,2080","Sat 2 Mai, Comuna Limanu, Com. LIMANU, Judet Constanta","576985","576985","87650","350","87123","177","18589","1128458","1128458","","-445234","2400","","57046","57046","93099","0","36053","0","36625","1"
"CIOBI ALESSI TRANS SRL","36382912","J28/559/2016","ROONRC.J28/559/2016","1048","Sat Piatra, Oras Piatra-Olt, Str. PLAIUL VIILOR, Judet Olt","4619","16063","281484","2453","158752","120279","","53727","","","243820","200","","374033","374450","197710","176740","0","173004","0","3"
"DOKA BEST SERVICE SRL","36271000","J40/9101/2016","ROONRC.J40/9101/2016","1048","Bucuresti Sectorul 5, Sos. VIILOR Nr. 68 A, SUBSOL, Apartament ","4520","","64065","45501","11997","6567","","19669","","","44396","200","","133974","133981","85608","48373","0","44354","0",""
"DASHLEATHER SRL","33754205","J6/575/2014","ROONRC.J6/575/2014","1048","Sat Sieu-Magherus, Comuna Sieu-Magherus Nr. 34, Judet Bistrita-Nasaud","26827","26827","313425","32968","10464","269993","","130046","130046","","210206","200","","","0","","0","0","0","0","0"
"RECEPTA FARM SRL","14032878","J13/1441/2001","ROONRC.J13/1441/2001","1048,2080","Municipiul Constanta, Str. ADAMCLISI Nr. 2, Bloc AS1, Scara A, Etaj P, Apartament 4, Judet Constanta","3054","3054","201818","103856","89299","8663","71","241840","241840","","-36897","200","","752099","752102","759413","0","7311","0","14254","4"
"VINEXPED SRL","1568050","J40/3534/1991","ROONRC.J40/3534/1991","1048,2080","Bucuresti Sectorul 1, Str. BERZEI Nr. 73","","","432","","432","","","60737","60737","","-60305","1400","","","0","","0","0","0","0","0"
"ADITEN SPORT SRL","16025508","J38/1056/2003","ROONRC.J38/1056/2003","1048,2080","***localitatea negasita***, Str. Vasile Alecsandri Nr. 15, Judet Valcea","342071","342071","1314597","25186","98407","1191004","","146584","146584","","1510084","50000","","1044566","1056962","794068","262894","0","252324","0","1"
"FRATINI SILVA SRL","16902115","J38/1033/2004","ROONRC.J38/1033/2004","1048,2038,2074,2112,2114","Sat Ruda, Comuna Budesti, Com. Budesti, Judet Valcea","","","10","","","10","","31431","31431","","-31421","200","","0","0","","0","0","0","0",""
"REYNA DESIGN SRL","14187279","J13/1702/2001","ROONRC.J13/1702/2001","1048,2080","Municipiul Constanta, Str. EGALITATII Nr. 14, Etaj P, Judet Constanta","424019","424019","58017","","57288","729","127","178313","178313","","207955","200","","80936","123652","127374","0","3722","0","4804","1"
"LORANDA SRL","15353124","J35/869/2003","ROONRC.J35/869/2003","1048,2080","Sat Varias, Comuna Varias Nr. 521, Judet Timis","275171","275171","1190750","1134015","5785","50950","","1187291","1187291","","278630","200200","","2926870","2931050","2911480","19570","0","6519","0","6"
"DIAL CONSULTING SRL","14112225","J13/1560/2001","ROONRC.J13/1560/2001","1048,2080","Municipiul Constanta, B-dul ALEXANDRU LAPUSNEANU Nr. 84, Bloc LE33, Scara A, Etaj 5, Apartament 13, Judet Constanta","","","1058","","1256","-198","","61496","61496","","-60438","1000","","84","84","","84","0","84","0",""
"VORTEX BUSINESS MANAGEMENT SRL","36287759","J40/9277/2016","ROONRC.J40/9277/2016","1048","Bucuresti Sectorul 2, Str. ILGANI Nr. 12, CAMERA 3","6920","0","144971","","2143","142828","3109","29832","","","118248","200","","329487","329488","188962","140526","0","118048","0","1"
"AS - OPTIC SRL","1572035","J40/2860/1991","ROONRC.J40/2860/1991","1048,2080","Bucuresti Sectorul 1, B-dul Dacia Nr. 32, Etaj 3, Apartament 31","17748","17748","94755","14176","218","80361","","57785","57785","","54718","200","","837646","837646","773990","63656","0","54437","0","5"
"ROVAMI FOREST SRL","15197521","J38/101/2003","ROONRC.J38/101/2003","1074,2080","Sat Stoenesti, Comuna Berislavesti Nr. 174, Judet Valcea","8166","8166","41715","36446","","5269","","145572","145572","","-95691","200","","282449","282449","351822","","69373","","72198","3"
"LUXURIA INTERNATIONAL SRL-D","36287775","J40/9286/2016","ROONRC.J40/9286/2016","1048,2069","Bucuresti Sectorul 1, Str. G-RAL CONSTANTIN CRISTESCU Nr. 6, CAMERA 1, Scara B, Etaj 3, Apartament 7","9604","287","30076","749","16858","12469","68","32840","","","-2409","200","","192642","192642","175312","17330","0","15404","0","2"
"SALON STIL SRL","15197483","J38/102/2003","ROONRC.J38/102/2003","1048,2080","Municipiul Dragasani, Str. GIB MIHAESCU Nr. 8, parter, Bloc B, Judet Valcea","","","134","","36","98","","28922","28922","","-28788","200","","56663","56663","54539","2124","0","1557","0","2"
"THALIA REALITY SRL","36290835","J40/9297/2016","ROONRC.J40/9297/2016","1048","Bucuresti Sectorul 1, Calea GRIVITEI Nr. 238, CAMERA 3, Bloc C, Scara B, Apartament 7","9001","","225276","","","225276","","765","","","224511","500","","218780","218780","130102","88678","0","86490","0","1"
"SERDAN IMPEX SRL","5261","J40/1810/1991","ROONRC.J40/1810/1991","1048,2080","Bucuresti Sectorul 2, Str. LT. VICTOR MANU Nr. 41-43","207","207","166856","1393","89820","75643","","54769","54769","","112294","2000","","219408","219409","149462","69947","0","67753","0","3"
"RADICAL PRODCOM SRL","433470","J40/1816/1991","ROONRC.J40/1816/1991","1048,2080","Bucuresti Sectorul 5, Str. DUMBRAVA NOUA Nr. 2, Bloc M78, Etaj 2, Apartament 17","636","636","123494","","118990","4504","","32002","32002","","92128","400","","164526","164526","94284","70242","0","65305","0","1"
"RAMADY COM SRL","15380617","J38/311/2003","ROONRC.J38/311/2003","1074,2080,2120","Municipiul Ramnicu Valcea, B-dul Nicolae Balcescu, Scara G, Apartament 9, Judet Valcea","","","9776","7456","1676","644","","12124","12124","","-2348","200","","","0","","0","0","0","0","0"
"GASTROMED PETRISOR SRL","36290878","J40/9303/2016","ROONRC.J40/9303/2016","1048","Bucuresti Sectorul 3, B-dul MIRCEA VODA Nr. 44, TRONSON 1, CAM.2, Bloc M17, Etaj 5, Apartament 22","8622","1023","25637","","6986","18651","","23217","","","3443","200","","16859","16859","17474","0","615","0","1121",""
"COMPANIA AUTO-GENERAL GMI SRL","2603377","J40/3581/1991","ROONRC.J40/3581/1991","1048,2080","Bucuresti Sectorul 4, Str. DIMBOVNICULUI Nr. 34","29817","29817","8747","","7509","1238","","26791","26791","","11773","300","","205443","211352","221205","0","9853","0","11967","4"
"APOLO M.G.L. SRL","3156811","J40/3582/1991","ROONRC.J40/3582/1991","1048,2080","Bucuresti Sectorul 6, Str. VETERANILOR Nr. 10, Bloc C2, Scara 2, Etaj 6, Apartament 57","352","352","80973","68877","11558","538","0","263283","263283","0","-181958","200","0","35270","35270","39998","0","4728","0","5786","2"
"ZAZEN FIT SRL-D","36299184","J22/1601/2016","ROONRC.J22/1601/2016","1048","Municipiul Iasi, Str. LACULUI Nr. 10, Bloc 660, Scara A, Apartament 2, Judet Iasi","9313","12947","27088","26978","","110","","74938","","","-34903","200","","9864","12735","34177","0","21442","0","21534","1"
"DEVIMPEX SRL","421743","J40/3544/1991","ROONRC.J40/3544/1991","1048,2080,2086,2103,2110,2112,2114","Bucuresti Sectorul 5, Str. SF. ELEFTERIE Nr. 12, Etaj P","280","280","98","","98","","","5217","5217","","-4839","210","","","0","","0","0","0","0",""
"ARHISPACE SRL","16056520","J38/42/2004","ROONRC.J38/42/2004","1048,2080","Municipiul Ramnicu Valcea, CALEA LUI TRAIAN Nr. 164, Bloc 27, Scara c, Etaj 2, Apartament 8, Judet Valcea","502","502","54732","","4467","50265","","17449","17449","","37785","200","","196423","228717","184912","43805","0","36943","0","1"
